"","imdbRating","budget","release_month","duration_minutes","total_number_of_spoken_languages","total_number_of_genres","genre_action","genre_adventure","genre_animation","genre_biography","genre_comedy","genre_documentary","genre_drama","genre_family","genre_fantasy","genre_filmnoir","genre_history","genre_horror","genre_music","genre_musical","genre_scifi","genre_shortfilm","genre_thriller","genre_war","main_actor1_is_female","main_actor1_star_meter","main_actor2_star_meter","main_actor3_star_meter","total_number_of_actors","log_duration","country_prod_d","language_used_d"
"158",7.5,0,2,60,1,3,"0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","1","0","0",89,231,812,11,3.49650756146648,1,1
"159",7,0,6,120,2,2,"0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0",907,478,321,14,4.34380542185368,1,1
"160",7.3,0,7,90,1,2,"0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0",794,1614,1580,24,3.91202300542815,1,1
"161",7.6,0,11,90,1,3,"0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0",1466,1189,619,48,3.95124371858143,1,1
"162",7.8,1.9e+07,12,90,2,3,"0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0",236,1994,1901,25,4.17438726989564,1,1
"163",7.1,0,8,90,2,3,"1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",834,911,1117,11,4.18965474202643,0,1
"164",6.1,0,4,90,1,1,"0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1",10,2460,3076,34,4.06044301054642,1,1
"165",6.8,9500000,4,90,1,3,"0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0",1715,1515,974,17,4.06044301054642,1,1
"166",5.5,6.2e+07,11,90,1,2,"1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1",731,591,308,19,3.78418963391826,1,1
"167",6.7,0,7,90,1,3,"0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","1",910,2198,1505,14,3.89182029811063,1,1
"168",7.7,4500000,9,90,1,3,"0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","1","0","0",1536,842,2641,17,3.87120101090789,1,1
"169",6.3,6e+07,11,90,1,3,"1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0",1724,2275,1989,35,3.87120101090789,1,1
"170",7.7,0,12,90,1,3,"0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0",1664,1988,1381,15,4.14313472639153,1,1
"171",6.8,0,12,60,1,3,"1","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0",1070,1436,2103,15,3.52636052461616,1,1
"172",7.2,7e+07,5,120,1,3,"0","1","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","1",888,2489,2126,73,4.35670882668959,0,1
"173",5.6,0,8,90,2,2,"1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0",1251,558,2413,20,4.14313472639153,1,1
"174",5,3e+06,8,90,1,3,"0","0","0","0","1","0","1","1","0","0","0","0","0","0","0","0","0","0","0",905,2510,2347,8,3.89182029811063,0,1
"175",6.4,8.5e+07,7,120,2,3,"1","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0",1238,2067,463,38,4.31748811353631,0,1
"176",6,0,8,90,1,2,"0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0",1021,376,1781,14,3.76120011569356,1,1
"177",6,0,12,60,1,2,"0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0",1790,1864,1986,25,3.58351893845611,1,1
"178",7.8,3500000,7,60,1,1,"0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0",1790,1864,89,23,3.66356164612965,1,1
"179",6.6,1e+07,3,120,2,2,"0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0",1012,691,2465,44,4.47733681447821,1,0
"180",5.4,3e+06,10,90,2,3,"1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0",957,1705,2779,30,4.06044301054642,1,1
"181",5.5,6e+06,3,90,2,3,"1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0",1198,2312,2659,21,4.17438726989564,1,1
"182",8,2.8e+07,11,90,1,3,"0","1","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0",1598,2004,3310,24,3.71357206670431,1,1
"183",6.3,0,5,60,1,3,"0","0","1","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0",1598,2655,2260,10,3.46573590279973,1,1
"184",6.1,2.4e+07,9,120,1,3,"0","1","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0",1675,209,1147,16,4.56434819146784,0,0
"185",5.5,1.55e+08,11,150,1,3,"1","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",1696,1732,2390,51,4.83628190695148,0,1
"186",5.9,0,3,120,1,3,"0","0","0","1","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0",537,126,2637,14,4.46590811865458,0,1
"187",7.1,2e+06,5,90,1,3,"0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0",1385,387,2448,28,4.04305126783455,1,1
"188",6.2,6e+07,10,90,1,3,"0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0",1283,1744,1815,17,3.98898404656427,0,1
"189",6.7,1.07e+08,12,150,1,3,"0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0",3,648,842,56,4.68213122712422,1,1
"190",6.2,0,3,60,3,1,"0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0",132,626,873,12,3.58351893845611,0,1
"191",6.6,0,12,90,1,3,"0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","1",1036,1123,2132,19,3.97029191355212,1,1
"192",7.4,3e+06,7,60,1,3,"0","1","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1",893,638,2740,15,3.25809653802148,1,1
"193",6.2,2.1e+07,2,150,1,3,"0","1","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","1",1787,1229,942,48,4.61512051684126,0,1
"194",6.5,2e+08,3,90,1,3,"0","1","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","1",332,232,1302,35,4.07753744390572,1,1
"195",6.5,340000,11,90,1,3,"0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","1",36,631,2848,15,3.89182029811063,1,1
"196",5.8,0,12,60,1,2,"0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","1",597,5,1974,22,3.52636052461616,0,1
"197",8.5,1.1e+07,5,90,2,2,"0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0",980,2508,1743,10,4.21950770517611,0,1
"198",7.2,0,10,60,3,1,"0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0",167,2474,3244,10,3.25809653802148,0,1
"199",6.2,1.6e+07,10,90,1,3,"1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0",677,494,1807,12,3.73766961828337,1,1
"200",5.6,0,9,60,1,3,"0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","1","0","0",156,622,3321,10,3.58351893845611,1,1
"201",6.3,7e+07,11,90,1,3,"1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","1",1837,1552,33,25,4.0943445622221,1,1
"202",6.4,5e+07,5,90,1,3,"1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","1",1837,2625,873,25,4.17438726989564,0,1
"203",8.5,18500000,7,120,1,3,"1","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1",1837,254,3269,26,4.47733681447821,0,1
"204",5.4,4.5e+07,7,60,1,3,"0","1","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0",17,968,2446,18,3.61091791264422,0,1
"205",7,3.2e+07,1,120,2,3,"1","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",1808,213,829,15,4.26267987704132,1,1
"206",8.4,1400000,11,120,2,1,"0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1",881,2230,2722,21,4.48863636973214,1,1
"207",5.6,1.4e+07,3,90,2,3,"1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0",802,2344,82,7,3.8286413964891,1,1
"208",6.6,13800000,11,60,1,3,"0","0","1","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0",984,1561,924,16,3.68887945411394,0,1
"209",5.2,0,3,60,1,3,"0","1","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0",1145,1233,3,15,3.49650756146648,1,1
"210",6,0,11,90,3,3,"0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","1",1453,2486,167,9,3.76120011569356,1,1
"211",7.6,9e+06,5,120,3,2,"0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0",647,1488,2887,29,4.36944785246702,0,0
"212",8.1,1250000,4,120,4,2,"0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0",92,625,1581,21,4.43081679884331,1,1
"213",5.9,0,1,90,2,2,"0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0",899,1374,3073,9,4.07753744390572,1,1
"214",7.6,0,12,60,1,2,"0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1",1645,1646,2218,14,3.68887945411394,1,1
"215",6.4,0,11,90,2,3,"0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0",1558,179,2905,10,3.95124371858143,1,1
"216",8,8500000,4,120,2,3,"0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0",579,840,2606,52,4.48863636973214,1,0
"217",5.9,0,10,90,1,3,"0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0",1818,1259,3287,15,3.73766961828337,1,1
"218",5.9,1500000,7,90,1,1,"0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0",1170,1393,1035,20,3.73766961828337,1,1
"219",7.2,0,11,60,1,3,"0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","1",371,1227,568,7,3.43398720448515,1,1
"220",8,6e+07,9,120,1,3,"0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","1",35,706,561,44,4.29045944114839,1,1
"221",6.3,6e+07,4,90,2,3,"1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",1826,792,4,11,4.00733318523247,0,1
"222",5.9,4.2e+07,1,90,1,2,"0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0",192,584,261,26,3.71357206670431,1,1
"223",6.8,0,6,60,1,3,"0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",513,2054,2538,8,3.66356164612965,1,1
"224",6.9,0,1,120,2,3,"0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0",811,994,875,54,4.29045944114839,1,0
"225",7.3,220000,5,90,1,3,"0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0",1163,1487,75,10,3.93182563272433,0,0
"226",5.7,8e+06,1,60,1,3,"0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","1","0","0",76,1749,1005,8,3.66356164612965,1,1
"227",6.9,1.5e+07,12,90,2,3,"0","0","0","0","0","0","1","0","1","0","0","1","0","0","0","0","0","0","0",823,2057,2438,20,3.97029191355212,1,1
"228",6.4,3.1e+07,12,120,1,3,"0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0",805,425,59,7,4.29045944114839,1,1
"229",7.8,0,11,120,1,2,"0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","1",318,771,3211,8,4.43081679884331,0,0
"230",8.4,1.8e+07,10,150,4,3,"0","0","0","1","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0",1195,838,2028,60,4.70953020131233,1,1
"231",7,0,8,90,1,3,"0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","1",1146,132,2802,13,4.02535169073515,0,1
"232",7.3,0,2,120,4,3,"0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0",865,2298,2810,19,4.4188406077966,0,1
"233",8.5,1.5e+07,9,120,1,1,"0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0",1543,568,167,41,4.29045944114839,1,1
"234",5.5,1.7e+07,3,90,2,2,"0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0",556,2571,1239,48,4.06044301054642,1,1
"235",7.8,1e+08,11,150,1,3,"0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0",1054,2436,1096,110,4.68213122712422,0,1
"236",7.5,775000,8,90,1,2,"0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0",805,2113,1233,26,4.11087386417331,1,1
"237",6.7,0,3,90,1,3,"0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0",1235,423,325,6,4.11087386417331,1,1
"238",8.6,2e+07,10,90,1,2,"0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0",1795,423,921,53,4.24849524204936,1,1
"239",7.5,4e+07,12,120,1,2,"0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0",1367,2556,6,31,4.48863636973214,1,1
"240",7,1.1e+07,7,90,1,2,"0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0",1300,1467,2087,43,3.8286413964891,1,1
"241",6.4,3e+07,8,90,1,2,"0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0",1300,1861,1637,89,4.07753744390572,1,1
"242",5,1e+07,10,90,1,1,"0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0",1353,404,3247,13,3.80666248977032,1,1
"243",5.3,0,12,60,1,1,"0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0",1892,2112,1558,10,3.66356164612965,1,1
"244",5.1,0,12,90,1,1,"0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0",1019,1830,3130,16,3.87120101090789,1,1
"245",7.6,7e+06,4,90,3,2,"0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0",1367,262,1983,19,3.97029191355212,0,1
"246",6.8,5e+07,4,90,1,1,"0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0",1300,252,2948,22,4.15888308335967,1,1
"247",7.5,0,8,90,1,3,"0","0","0","1","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0",279,1660,157,19,3.95124371858143,1,1
"248",6.2,5.5e+07,8,90,1,2,"0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0",1300,252,2948,15,3.98898404656427,1,1
"249",5.7,0,7,90,1,2,"0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1",1399,1178,2506,38,3.97029191355212,1,1
"250",8.2,0,6,120,1,1,"0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0",895,926,693,11,4.51085950651685,0,0
"251",7.7,0,12,120,1,2,"0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0",895,595,1054,12,4.39444915467244,0,0
"252",6.2,0,1,90,1,1,"0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0",895,926,862,10,4.11087386417331,0,0
"253",7.8,8900000,7,120,1,2,"0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1",587,91,1756,12,4.35670882668959,0,0
"254",5.2,6e+06,10,60,1,2,"0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0",1630,404,976,17,3.58351893845611,1,1
"255",7.6,0,7,90,3,2,"0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0",630,535,557,7,4.12713438504509,1,1
"256",5.2,0,8,90,1,1,"0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0",1871,717,1997,9,3.98898404656427,1,1
"257",5.1,2.2e+07,12,90,2,3,"0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0",846,1781,133,21,4.02535169073515,0,1
"258",7.3,7500000,10,90,1,1,"0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1",1764,680,297,32,3.93182563272433,0,1
"259",7.1,0,3,90,1,1,"0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0",656,397,2568,6,3.71357206670431,1,1
"260",8.4,0,12,210,1,2,"0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0",1218,487,221,3,5.16478597392351,1,1
"261",6.3,0,2,60,1,3,"0","0","1","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0",652,1457,2018,9,3.40119738166216,0,1
"262",6.9,1.4e+07,4,90,1,2,"0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1",392,457,677,6,3.87120101090789,0,1
"263",7.6,1e+06,1,90,1,1,"0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0",764,369,2559,5,3.93182563272433,1,1
"264",6.9,0,7,120,1,2,"0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0",329,729,2909,33,4.31748811353631,1,1
"265",7.1,3e+07,9,90,2,1,"0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0",579,76,2788,15,4.07753744390572,1,1
"266",7.1,2515000,5,120,1,3,"0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","1",1761,2360,592,17,4.31748811353631,1,1
"267",5.8,6e+07,12,90,1,2,"0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0",1159,1178,348,10,3.85014760171006,0,1
"268",6.7,8e+07,3,90,1,2,"0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0",1159,1178,348,21,3.98898404656427,0,1
"269",5.5,0,9,90,1,3,"0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0",175,775,312,14,4.06044301054642,1,1
"270",7,5.3e+07,11,90,3,3,"0","1","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1",1540,2578,316,12,3.80666248977032,1,1
"271",8.1,0,7,150,1,3,"0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0",923,1807,3270,28,4.70953020131233,1,1
"272",6.8,5e+07,12,90,1,1,"0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0",1388,1292,2326,27,4.24849524204936,1,1
"273",7.3,2.6e+07,7,90,1,1,"0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0",1388,336,2326,20,3.80666248977032,1,1
"274",7.2,0,7,120,2,3,"0","0","0","0","1","0","0","0","1","0","0","0","0","1","0","0","0","0","0",1153,2356,2244,27,4.54329478227,1,1
"275",5.2,0,5,120,1,3,"0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0",1309,617,2462,15,4.57471097850338,0,0
"276",5.6,0,8,90,1,3,"0","1","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","1",1787,1469,679,7,3.80666248977032,1,1
"277",5.6,5.3e+07,5,90,1,3,"0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","1",47,322,1229,27,3.97029191355212,1,1
"278",7.3,0,12,90,1,3,"0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0",1220,1622,12,12,3.76120011569356,1,1
"279",7.4,1.7e+07,3,90,2,3,"0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0",1751,1571,414,17,4.15888308335967,1,1
"280",7,0,9,90,1,3,"0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0",615,2230,3190,9,3.93182563272433,1,1
"281",7.1,1.5e+07,12,90,2,3,"0","0","0","0","1","0","1","0","1","0","0","0","0","0","0","0","0","0","0",1895,483,2468,10,3.73766961828337,0,0
"282",6.7,1.5e+08,5,120,6,2,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0",1830,2333,1204,47,4.48863636973214,0,1
"283",6.9,0,9,90,1,2,"0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0",524,1022,1727,8,4.23410650459726,0,1
"284",5.9,0,7,90,4,3,"0","0","0","0","1","0","0","1","1","0","0","0","0","0","0","0","0","0","0",797,106,2484,16,3.97029191355212,1,1
"285",6.6,0,3,90,1,2,"0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0",494,2132,691,21,3.89182029811063,0,1
"286",6.7,0,10,60,1,3,"0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0",275,1225,2412,39,3.40119738166216,1,1
"287",6.2,7.5e+07,4,90,1,1,"0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0",1168,1818,3192,26,4.04305126783455,1,1
"288",7.7,0,8,90,1,2,"0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0",844,382,999,14,3.87120101090789,1,1
"289",7.3,5e+06,6,90,1,3,"0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0",339,1531,2729,32,4.15888308335967,0,1
"290",6.2,0,10,90,2,2,"0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0",1912,70,704,8,3.93182563272433,0,0
"291",7,0,10,30,1,3,"0","1","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0",648,135,1298,22,1.6094379124341,1,1
"292",5.7,2.6e+07,1,90,1,3,"0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0",1061,1333,2453,5,4.07753744390572,1,1
"293",8.4,0,12,180,3,2,"0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","1",897,2538,3063,8,5.01063529409626,1,1
"294",8.2,4e+06,4,90,2,2,"0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0",170,368,810,48,3.78418963391826,1,1
"295",7.1,0,9,120,3,3,"0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","1","1",1823,422,2790,12,4.40671924726425,0,0
"296",5.7,3.8e+07,6,90,2,3,"1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0",1894,1187,2058,15,3.8286413964891,1,0
"297",7.3,0,5,90,1,2,"0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0",85,2416,51,6,4.06044301054642,1,1
"298",7.4,0,1,90,1,3,"0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0",1664,1988,572,87,3.98898404656427,1,1
"299",7.4,0,10,60,1,1,"0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0",1036,1714,1974,18,3.55534806148941,1,1
"300",7.3,8e+06,11,120,1,2,"0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0",769,1801,2887,14,4.38202663467388,0,1
"301",6.5,0,4,90,4,3,"0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1",359,1031,2922,28,3.71357206670431,0,1
"302",5.6,2400000,9,90,1,3,"0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","1","0","0",403,2124,1042,32,4.11087386417331,0,1
"303",6.6,6e+07,10,60,1,3,"0","1","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0",170,1019,1730,18,3.52636052461616,1,1
"304",6.8,5.5e+07,12,150,1,2,"0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0",1405,2072,3052,66,4.7361984483945,1,1
"305",5.8,0,2,90,1,2,"0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0",1677,2613,164,5,4.17438726989564,0,1
"306",6.4,0,8,90,1,2,"0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0",170,1748,1662,23,4.07753744390572,0,1
"307",6.4,0,7,90,1,1,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",1012,281,172,11,3.73766961828337,1,1
"308",7.4,0,1,150,1,3,"1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0",1707,62,320,7,4.82028156560504,0,0
"309",7.8,4e+07,12,120,1,3,"1","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0",1452,894,138,39,4.49980967033027,1,1
"310",7.6,5.2e+07,6,120,1,3,"0","1","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0",1830,298,185,27,4.51085950651685,1,1
"311",5.2,5e+06,7,60,2,3,"0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","1","0","0",1740,1723,3265,11,3.61091791264422,0,0
"312",6.8,2e+07,9,90,2,3,"0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0",1675,425,3148,14,4.18965474202643,1,1
"313",6.1,0,4,90,1,3,"0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0",1148,766,339,10,3.97029191355212,0,1
"314",6.2,5e+06,3,60,1,3,"0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","1",1505,1364,2423,13,3.68887945411394,0,1
"315",6.7,1.4e+07,10,90,2,2,"0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0",401,964,212,18,4.06044301054642,0,1
"316",7,0,4,60,1,3,"1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",1875,1203,360,7,3.61091791264422,1,1
"317",6.7,4800000,5,90,1,3,"1","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0",854,471,1726,11,4.02535169073515,1,1
"318",7.5,0,4,150,3,3,"0","1","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","1",1571,1289,2243,13,4.83628190695148,1,1
"319",6.3,3.1e+07,8,90,2,3,"0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","1","0","0",793,1983,489,32,3.98898404656427,1,1
"320",6.7,1.2e+07,9,90,1,2,"0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0",329,1594,928,18,3.93182563272433,1,1
"321",5.3,0,3,90,1,3,"0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0",779,746,1869,20,3.80666248977032,0,1
