"","duration_minutes","genre_drama","total_number_of_actors","genre_action","genre_documentary","genre_horror","genre_comedy","genre_family","genre_filmnoir","genre_animation","budget","budget_duration","main_actor1_is_female","duration_genres","budget_genres","short_duration","release_month","genre_musical","genre_war","action_budget","budget_language","duration_actors","genre_biography","total_number_of_spoken_languages","war_budget","imdbRating"
"4368",60,0,13,0,0,0,1,0,0,1,6e+07,3.6e+09,0,180,1.8e+08,0,"3",0,0,0,6e+07,780,0,1,0,6.7
"4369",120,1,33,0,0,0,0,0,0,0,1.5e+07,1.8e+09,0,240,3e+07,0,"3",0,0,0,3e+07,3960,0,2,0,7.4
"4370",90,1,7,0,0,0,0,0,0,1,0,0,0,270,0,0,"10",0,0,0,0,630,0,1,0,7.9
"4371",120,1,70,0,0,0,1,0,0,0,8e+06,9.6e+08,0,360,2.4e+07,0,"4",0,0,0,8e+06,8400,0,1,0,7.7
"4372",120,1,16,0,0,0,0,0,0,0,3.5e+07,4.2e+09,0,360,1.05e+08,0,"1",0,0,0,3.5e+07,1920,0,1,0,6.8
"4373",90,0,10,0,0,0,0,1,0,1,1.65e+08,1.485e+10,0,270,4.95e+08,0,"11",0,0,0,1.65e+08,900,0,1,0,6.6
"4374",90,0,21,1,0,0,0,0,0,0,5e+06,4.5e+08,0,180,1e+07,0,"12",0,0,5e+06,5e+06,1890,0,1,0,7.1
"4375",150,1,25,1,0,0,0,0,0,0,8e+07,1.2e+10,0,450,2.4e+08,0,"12",0,0,8e+07,1.6e+08,3750,0,2,0,5.9
"4376",120,1,28,0,0,0,0,0,0,0,1.2e+07,1.44e+09,0,360,3.6e+07,0,"3",0,0,0,1.2e+07,3360,0,1,0,6.6
"4377",90,1,10,0,0,0,0,0,1,0,0,0,1,270,0,0,"5",0,0,0,0,900,0,1,0,7.6
"4378",90,0,17,0,0,0,0,0,0,0,0,0,0,180,0,0,"2",0,0,0,0,1530,0,1,0,6.1
"4379",120,1,8,0,0,0,1,0,0,0,4e+07,4.8e+09,0,360,1.2e+08,0,"12",0,0,0,8e+07,960,0,2,0,5.4
"4380",90,0,6,0,0,0,1,0,0,0,0,0,0,270,0,0,"12",0,0,0,0,540,0,3,0,7.1
"4381",90,0,7,1,0,0,0,0,0,0,0,0,0,270,0,0,"6",0,0,0,0,630,0,2,0,5.9
"4382",120,1,41,0,0,0,0,0,0,0,4e+07,4.8e+09,0,360,1.2e+08,0,"10",0,0,0,4e+07,4920,0,1,0,8.5
"4383",120,1,10,0,0,0,0,1,0,0,0,0,0,360,0,0,"7",0,0,0,0,1200,1,1,0,7.8
"4384",90,1,12,0,0,0,0,0,0,0,0,0,1,90,0,0,"2",0,0,0,0,1080,0,4,0,7.8
"4385",90,1,7,0,0,0,1,0,0,0,0,0,0,270,0,0,"6",0,0,0,0,630,0,1,0,6.5
"4386",90,0,11,0,0,0,1,0,0,0,0,0,1,180,0,0,"6",0,0,0,0,990,0,3,0,6.7
"4387",90,1,22,0,0,0,0,0,0,1,7e+07,6.3e+09,0,270,2.1e+08,0,"12",0,0,0,1.4e+08,1980,0,2,0,6.9
"4388",90,0,23,0,0,0,0,1,0,1,1.05e+08,9.45e+09,1,270,3.15e+08,0,"12",0,0,0,2.1e+08,2070,0,2,0,7.2
"4389",90,0,24,0,0,0,1,0,0,0,0,0,0,270,0,0,"11",0,0,0,0,2160,0,1,0,7.1
"4390",90,0,27,0,0,0,1,1,0,0,1.6e+07,1.44e+09,0,270,4.8e+07,0,"9",0,0,0,1.6e+07,2430,0,1,0,8.2
"4391",90,0,85,0,0,0,1,1,0,0,3.7e+07,3.33e+09,1,270,1.11e+08,0,"8",0,0,0,3.7e+07,7650,0,1,0,6.1
"4392",90,1,21,0,0,0,0,0,0,0,0,0,0,270,0,0,"11",0,0,0,0,1890,1,1,0,7.3
"4393",60,0,13,0,0,0,1,0,0,0,945000,56700000,0,120,1890000,0,"11",1,0,0,1890000,780,0,2,0,7.7
"4394",120,0,21,0,0,0,1,0,0,0,4.5e+07,5.4e+09,0,240,9e+07,0,"12",1,0,0,4.5e+07,2520,0,1,0,6.4
"4395",90,0,14,1,0,0,0,0,0,0,0,0,0,270,0,0,"11",0,0,0,0,1260,0,2,0,7.4
"4396",90,1,11,1,0,0,0,0,0,0,0,0,0,270,0,0,"9",0,0,0,0,990,0,1,0,6.4
"4397",60,0,13,0,0,0,1,0,0,0,0,0,0,60,0,0,"6",0,0,0,0,780,0,2,0,5.7
"4398",90,0,9,0,0,1,0,0,0,0,0,0,0,270,0,0,"9",0,0,0,0,810,0,1,0,6.6
"4399",90,1,71,0,0,0,1,0,0,0,4e+07,3.6e+09,1,270,1.2e+08,0,"6",0,0,0,4e+07,6390,0,1,0,6.7
"4400",90,1,11,0,0,0,0,0,1,0,0,0,0,270,0,0,"5",0,0,0,0,990,0,1,0,7.3
"4401",60,1,14,0,0,0,0,0,0,0,0,0,0,120,0,0,"4",0,0,0,0,840,0,1,0,7.8
"4402",120,1,33,1,0,0,0,0,0,0,3.3e+07,3.96e+09,0,360,9.9e+07,0,"4",0,0,3.3e+07,3.3e+07,3960,0,1,0,6.4
"4403",90,0,15,0,0,1,0,0,0,0,0,0,0,270,0,0,"10",0,0,0,0,1350,0,1,0,5.8
"4404",60,0,15,0,0,1,0,0,0,0,3e+06,1.8e+08,1,180,9e+06,0,"5",0,0,0,3e+06,900,0,1,0,5.5
"4405",60,0,13,0,0,0,1,0,0,0,1.5e+07,9e+08,1,180,4.5e+07,0,"3",0,0,0,1.5e+07,780,0,1,0,7.7
"4406",90,1,49,0,0,0,0,0,0,0,5.5e+07,4.95e+09,0,180,1.1e+08,0,"12",0,0,0,1.1e+08,4410,1,2,0,7.9
"4407",90,1,29,0,0,0,0,0,0,0,1.5e+07,1.35e+09,1,180,3e+07,0,"9",0,0,0,4.5e+07,2610,1,3,0,7.4
"4408",90,0,16,1,0,0,0,0,0,0,3.2e+07,2.88e+09,1,270,9.6e+07,0,"2",0,0,3.2e+07,3.2e+07,1440,0,1,0,6.4
"4409",90,1,42,0,0,0,0,0,0,0,3e+07,2.7e+09,0,270,9e+07,0,"11",0,0,0,9e+07,3780,0,3,0,7.1
"4410",120,1,30,0,0,0,1,0,0,0,0,0,0,360,0,0,"7",0,0,0,0,3600,0,2,0,8
"4411",90,1,18,0,0,0,0,1,0,0,0,0,1,180,0,0,"12",0,0,0,0,1620,0,1,0,7.4
"4412",120,1,26,0,0,0,0,0,0,0,4e+07,4.8e+09,0,360,1.2e+08,0,"11",0,0,0,4e+07,3120,0,1,0,7
"4413",90,1,11,0,0,0,0,0,0,0,0,0,0,270,0,0,"2",0,0,0,0,990,0,1,0,6.4
"4414",90,0,11,0,0,0,0,0,0,0,2.6e+07,2.34e+09,0,270,7.8e+07,0,"3",0,0,0,2.6e+07,990,0,1,0,6.4
"4415",90,1,18,0,0,0,1,0,0,0,0,0,0,270,0,0,"9",0,0,0,0,1620,0,2,0,6
"4416",90,1,8,1,0,0,0,0,0,0,0,0,1,270,0,0,"9",0,0,0,0,720,0,1,0,5.4
"4417",90,0,15,0,0,1,0,0,0,0,4e+07,3.6e+09,1,180,8e+07,0,"4",0,0,0,8e+07,1350,0,2,0,5.7
"4418",90,0,15,0,0,0,1,0,0,0,0,0,1,180,0,0,"9",0,0,0,0,1350,0,1,0,6.4
"4419",60,1,11,0,0,0,0,0,1,0,0,0,0,120,0,0,"12",0,0,0,0,660,0,1,0,7.3
"4420",90,1,16,0,0,0,0,0,0,0,0,0,0,270,0,0,"8",0,0,0,0,1440,0,1,0,6.6
"4421",90,1,44,1,0,0,0,0,0,0,0,0,0,270,0,0,"1",0,0,0,0,3960,0,3,0,6.6
"4422",90,1,12,0,0,0,1,0,0,0,1.1e+07,9.9e+08,0,270,3.3e+07,0,"3",0,0,0,1.1e+07,1080,0,1,0,7
"4423",120,1,33,0,0,0,0,0,0,0,11500000,1.38e+09,0,240,2.3e+07,0,"11",0,0,0,11500000,3960,0,1,0,8
"4424",90,0,15,0,0,0,1,0,0,0,0,0,0,180,0,0,"8",0,0,0,0,1350,0,1,0,6.5
"4425",60,0,15,0,0,0,0,1,0,1,1200000,7.2e+07,0,180,3600000,0,"6",0,0,0,1200000,900,0,1,0,6.9
"4426",60,0,16,0,0,0,0,0,0,1,37930000,2275800000,0,180,113790000,0,"11",0,0,0,189650000,960,0,5,0,6.9
"4427",60,0,11,0,0,0,0,1,0,1,0,0,0,180,0,0,"12",0,0,0,0,660,0,1,0,5.8
"4428",90,0,15,1,0,0,1,0,0,0,0,0,0,270,0,0,"8",0,0,0,0,1350,0,1,0,6
"4429",90,0,12,0,0,0,1,0,0,0,5e+06,4.5e+08,0,270,1.5e+07,0,"5",0,0,0,5e+06,1080,0,1,0,7.1
"4430",60,0,10,0,0,1,0,0,0,0,0,0,0,120,0,0,"6",0,0,0,0,600,0,2,0,6.9
"4431",180,1,33,0,0,0,0,0,0,0,2.7e+07,4.86e+09,0,540,8.1e+07,0,"10",0,0,0,5.4e+07,5940,0,2,0,7.9
"4432",90,0,15,0,0,1,0,0,0,0,4.8e+07,4.32e+09,1,270,1.44e+08,0,"10",0,0,0,4.8e+07,1350,0,1,0,7.1
"4433",90,0,17,0,0,1,0,0,0,0,5e+07,4.5e+09,1,270,1.5e+08,0,"3",0,0,0,5e+07,1530,0,1,0,5.3
"4434",90,0,20,0,0,0,1,0,0,0,0,0,0,180,0,0,"12",0,0,0,0,1800,0,1,0,5.8
"4435",90,1,12,0,0,1,0,0,0,0,3.7e+07,3.33e+09,0,270,1.11e+08,0,"1",0,0,0,2.22e+08,1080,0,6,0,6
"4436",90,0,11,0,0,0,1,0,0,0,0,0,0,90,0,0,"8",0,0,0,0,990,0,1,0,7.9
"4437",120,1,15,0,0,0,0,0,0,0,1.8e+07,2.16e+09,0,120,1.8e+07,0,"12",0,0,0,1.8e+07,1800,0,1,0,6.3
"4438",90,1,8,0,0,0,0,0,0,0,0,0,1,180,0,0,"9",0,0,0,0,720,0,2,0,7.6
"4439",90,0,10,1,0,0,0,0,0,0,4.5e+07,4.05e+09,1,270,1.35e+08,0,"9",0,0,4.5e+07,4.5e+07,900,0,1,0,6.3
"4440",90,1,15,0,0,0,0,0,0,0,3.2e+07,2.88e+09,0,180,6.4e+07,0,"11",0,0,0,3.2e+07,1350,0,1,0,7.3
"4441",60,0,12,0,0,0,1,0,0,1,9.5e+07,5.7e+09,0,180,2.85e+08,0,"3",0,0,0,9.5e+07,720,0,1,0,6.8
"4442",90,1,7,0,0,0,0,0,0,0,0,0,0,180,0,0,"9",0,1,0,0,630,0,1,0,7
"4443",90,1,118,0,0,0,0,0,1,0,0,0,0,270,0,0,"10",0,0,0,0,10620,0,1,0,7.9
"4444",120,0,24,1,0,0,0,0,0,0,7.5e+07,9e+09,0,360,2.25e+08,0,"6",0,0,7.5e+07,7.5e+07,2880,0,1,0,7.4
"4445",90,0,22,0,0,0,1,0,0,0,1.5e+07,1.35e+09,0,180,3e+07,0,"8",0,0,0,3e+07,1980,0,2,0,6.2
"4446",90,0,71,1,0,0,0,1,0,0,4.2e+07,3.78e+09,0,270,1.26e+08,0,"6",0,0,4.2e+07,4.2e+07,6390,0,1,0,6.3
"4447",90,0,12,0,0,0,1,0,0,0,1200000,1.08e+08,0,180,2400000,0,"8",1,0,0,1200000,1080,0,1,0,7.4
"4448",120,1,34,1,0,0,0,0,0,0,0,0,0,360,0,0,"12",0,0,0,0,4080,0,1,0,5.8
"4449",120,1,12,0,0,0,0,0,0,0,9250000,1.11e+09,0,240,18500000,0,"11",0,0,0,9250000,1440,0,1,0,6.9
"4450",90,1,14,0,0,0,1,0,0,0,2.1e+07,1.89e+09,0,180,4.2e+07,0,"10",0,0,0,4.2e+07,1260,0,2,0,7.6
"4451",60,0,13,0,0,0,1,0,0,1,3e+07,1.8e+09,1,180,9e+07,0,"11",0,0,0,3e+07,780,0,1,0,5.8
"4452",90,0,5,0,0,1,0,0,0,0,8e+06,7.2e+08,0,180,1.6e+07,0,"4",0,0,0,2.4e+07,450,0,3,0,5.9
"4453",90,1,19,0,0,0,1,0,0,0,4e+06,3.6e+08,0,270,1.2e+07,0,"10",0,0,0,8e+06,1710,0,2,0,6.8
"4454",120,1,14,0,0,0,1,0,0,0,4.5e+07,5.4e+09,0,240,9e+07,0,"10",0,0,0,1.35e+08,1680,0,3,0,6.2
"4455",90,1,18,0,0,0,0,0,0,0,1e+07,9e+08,1,270,3e+07,0,"3",0,0,0,1e+07,1620,1,1,0,6.6
"4456",90,0,21,1,0,0,1,0,0,0,8.5e+07,7.65e+09,0,270,2.55e+08,0,"9",0,0,8.5e+07,1.7e+08,1890,0,2,0,6.7
"4457",90,0,16,1,0,0,0,0,0,0,2.7e+07,2.43e+09,0,180,5.4e+07,0,"11",0,0,2.7e+07,2.7e+07,1440,0,1,0,6.6
"4458",120,1,19,0,0,0,0,0,0,0,22995000,2759400000,0,360,68985000,0,"12",0,0,0,68985000,2280,0,3,0,6.1
"4459",120,0,15,0,0,0,1,0,0,0,0,0,0,240,0,0,"5",0,1,0,0,1800,0,2,0,7.1
"4460",180,1,30,0,0,0,0,0,0,0,1.2e+07,2.16e+09,0,540,3.6e+07,0,"12",0,0,0,2.4e+07,5400,0,2,0,7.7
"4461",90,1,18,0,0,0,1,1,0,0,0,0,0,270,0,0,"4",0,0,0,0,1620,0,2,0,7.8
"4462",90,1,11,0,0,0,0,0,0,0,0,0,1,90,0,0,"6",0,0,0,0,990,0,1,0,6.2
"4463",90,1,11,0,0,0,1,1,0,0,2.2e+07,1.98e+09,0,270,6.6e+07,0,"11",0,0,0,2.2e+07,990,0,1,0,6.3
"4464",90,0,13,0,0,0,1,1,0,0,6.5e+07,5.85e+09,0,270,1.95e+08,0,"10",0,0,0,6.5e+07,1170,0,1,0,5.5
"4465",60,0,4,0,0,0,1,0,0,0,0,0,0,60,0,0,"1",0,0,0,0,240,0,1,0,6.3
"4466",90,0,16,0,0,0,0,0,0,0,0,0,0,180,0,0,"3",0,0,0,0,1440,0,1,0,6.1
"4467",60,0,16,0,0,1,0,0,0,0,0,0,0,60,0,0,"11",0,0,0,0,960,0,1,0,5.5
"4468",90,1,20,0,0,0,1,0,0,0,0,0,1,180,0,0,"1",0,0,0,0,1800,0,1,0,7.2
"4469",120,0,24,1,0,0,0,0,0,0,6.8e+07,8.16e+09,0,360,2.04e+08,0,"7",0,0,6.8e+07,1.36e+08,2880,0,2,0,6.8
"4470",90,0,17,1,0,0,0,0,0,0,6e+07,5.4e+09,0,270,1.8e+08,0,"4",0,0,6e+07,1.2e+08,1530,0,2,0,5.5
"4471",90,1,10,1,0,0,0,0,0,0,0,0,0,270,0,0,"6",0,1,0,0,900,0,1,0,6.4
"4472",120,1,12,0,0,0,0,0,0,0,0,0,0,240,0,0,"12",0,0,0,0,1440,0,1,0,7.2
"4473",90,1,11,0,0,0,0,0,0,0,0,0,0,180,0,0,"3",0,0,0,0,990,0,1,0,7.6
"4474",60,0,29,0,0,0,0,1,0,0,0,0,1,180,0,0,"10",0,0,0,0,1740,0,1,0,5.7
"4475",90,0,18,0,0,0,0,0,0,0,3750000,337500000,0,90,3750000,0,"3",0,0,0,11250000,1620,0,3,0,8
"4476",90,1,8,0,0,0,0,0,0,0,0,0,0,180,0,0,"11",0,0,0,0,720,0,1,0,5.8
"4477",60,1,9,0,0,0,0,0,1,0,0,0,1,180,0,0,"2",0,0,0,0,540,0,1,0,6.9
"4478",90,1,7,0,0,0,0,1,0,0,0,0,1,180,0,0,"4",0,0,0,0,630,0,1,0,7.5
"4479",90,1,8,0,0,0,0,1,0,0,0,0,0,180,0,0,"11",0,0,0,0,720,0,0,0,7.2
"4480",90,1,18,0,0,0,0,1,0,0,0,0,1,270,0,0,"8",0,0,0,0,1620,0,1,0,7.3
"4481",90,1,13,0,0,0,1,0,0,0,9e+07,8.1e+09,0,270,2.7e+08,0,"12",0,0,0,9e+07,1170,0,1,0,7.5
"4482",90,0,15,0,0,0,0,1,0,0,1.2e+07,1.08e+09,0,270,3.6e+07,0,"9",0,0,0,1.2e+07,1350,0,1,0,6.1
"4483",90,0,11,0,0,0,1,0,0,0,1.2e+07,1.08e+09,0,90,1.2e+07,0,"4",0,0,0,1.2e+07,990,0,1,0,6.4
"4484",60,1,12,0,0,0,0,1,0,1,7e+06,4.2e+08,0,180,2.1e+07,0,"6",0,0,0,7e+06,720,0,1,0,7.6
"4485",120,1,7,0,0,0,1,0,0,0,0,0,0,360,0,0,"1",0,1,0,0,840,0,1,0,7.5
"4486",90,1,10,0,0,0,0,0,0,0,0,0,0,90,0,0,"8",0,0,0,0,900,0,1,0,6.1
"4487",90,0,15,1,0,0,0,0,0,0,6e+07,5.4e+09,0,270,1.8e+08,0,"4",0,0,6e+07,6e+07,1350,0,1,0,6.1
"4488",90,0,23,0,0,1,0,0,0,0,0,0,0,90,0,0,"1",0,0,0,0,2070,0,1,0,6.3
"4489",90,1,6,0,0,0,0,0,0,0,0,0,0,90,0,0,"5",0,0,0,0,540,0,1,0,5.9
"4490",90,1,19,0,0,0,1,0,0,0,1e+06,9e+07,0,270,3e+06,0,"5",0,0,0,1e+06,1710,0,1,0,7.3
"4491",90,1,15,0,0,0,1,0,0,0,0,0,0,270,0,0,"9",0,0,0,0,1350,1,1,0,6.8
"4492",90,0,17,0,0,0,1,0,0,0,1800000,1.62e+08,1,180,3600000,0,"6",0,0,0,1800000,1530,0,1,0,7.3
"4493",90,1,21,0,0,0,0,0,0,0,0,0,0,270,0,0,"10",0,0,0,0,1890,0,1,0,6.8
"4494",90,1,12,0,0,0,0,0,0,0,0,0,0,180,0,0,"7",0,1,0,0,1080,0,2,0,7.4
"4495",90,1,5,0,0,0,0,0,0,0,0,0,1,90,0,0,"6",0,0,0,0,450,0,1,0,6.3
"4496",90,0,24,1,0,0,0,0,0,0,2.5e+07,2.25e+09,0,270,7.5e+07,0,"7",0,0,2.5e+07,2.5e+07,2160,0,1,0,5.9
"4497",90,1,17,0,0,0,0,0,1,0,0,0,1,270,0,0,"12",0,0,0,0,1530,0,1,0,6.8
"4498",120,1,42,0,0,0,0,0,0,0,2.5e+07,3e+09,0,240,5e+07,0,"9",0,0,0,2.5e+07,5040,0,1,0,9.3
"4499",120,1,10,0,0,0,0,0,0,0,2.5e+07,3e+09,1,360,7.5e+07,0,"10",0,0,0,7.5e+07,1200,0,3,0,6.8
"4500",90,1,30,0,0,0,0,0,0,0,0,0,0,270,0,0,"7",0,0,0,0,2700,0,1,0,7
"4501",90,1,12,0,0,0,0,0,0,0,0,0,0,180,0,0,"12",0,0,0,0,1080,0,1,0,6.8
"4502",90,1,18,0,0,0,0,0,0,0,0,0,0,180,0,0,"8",0,0,0,0,1620,0,1,0,7.7
"4503",90,1,14,1,0,0,0,0,0,0,7e+07,6.3e+09,0,270,2.1e+08,0,"11",0,0,7e+07,2.1e+08,1260,0,3,0,6.3
"4504",90,0,10,0,0,1,0,0,0,0,50000,4500000,1,270,150000,0,"2",0,0,0,50000,900,0,1,0,6.1
"4505",90,1,59,0,0,0,0,0,0,0,1.9e+07,1.71e+09,1,270,5.7e+07,0,"2",0,0,0,1.9e+07,5310,0,1,0,8.6
"4506",60,0,21,0,0,0,1,0,0,1,7.5e+07,4.5e+09,0,180,2.25e+08,0,"7",0,0,0,7.5e+07,1260,0,1,0,7.4
"4507",90,0,13,0,0,0,1,0,0,0,0,0,0,270,0,0,"10",1,0,0,0,1170,0,1,0,5.7
"4508",90,1,34,0,0,0,1,0,0,0,2.5e+07,2.25e+09,1,180,5e+07,0,"6",0,0,0,7.5e+07,3060,0,3,0,6.6
"4509",90,1,25,0,0,0,1,0,0,0,2.7e+07,2.43e+09,1,270,8.1e+07,0,"8",0,0,0,2.7e+07,2250,0,1,0,6.2
"4510",90,1,51,0,0,0,0,0,0,0,4e+07,3.6e+09,0,270,1.2e+08,0,"8",0,0,0,1.2e+08,4590,0,3,0,8.2
"4511",90,1,20,0,0,0,0,0,0,0,4.3e+07,3.87e+09,1,270,1.29e+08,0,"7",0,0,0,4.3e+07,1800,0,1,0,6.5
"4512",90,0,6,0,0,0,1,0,0,0,0,0,0,270,0,0,"8",1,0,0,0,540,0,2,0,8
"4513",90,0,29,0,0,0,1,0,0,1,1.1e+08,9.9e+09,0,270,3.3e+08,0,"7",0,0,0,1.1e+08,2610,0,1,0,5.5
"4514",90,0,32,0,0,0,1,1,0,1,1.05e+08,9.45e+09,0,270,3.15e+08,0,"7",0,0,0,1.05e+08,2880,0,1,0,5.4
"4515",60,1,23,0,0,0,0,0,1,0,0,0,0,180,0,0,"5",0,0,0,0,1380,0,1,0,7.1
"4516",90,1,11,0,0,0,0,0,0,0,0,0,0,270,0,0,"8",0,0,0,0,990,0,2,0,6.3
"4517",120,1,99,0,0,0,0,0,0,0,4e+07,4.8e+09,0,240,8e+07,0,"9",0,0,0,4e+07,11880,1,1,0,7.8
"4518",90,1,12,0,0,0,0,0,0,0,6e+07,5.4e+09,0,270,1.8e+08,0,"4",0,0,0,6e+07,1080,1,1,0,6.7
"4519",120,0,20,0,0,0,0,0,0,0,0,0,0,120,0,0,"12",0,0,0,0,2400,0,1,0,7.2
"4520",90,0,14,1,0,0,1,0,0,0,1.5e+08,1.35e+10,0,270,4.5e+08,0,"7",0,0,1.5e+08,1.5e+08,1260,0,1,0,6.2
"4521",90,1,6,0,0,0,0,0,0,0,1e+07,9e+08,0,270,3e+07,0,"9",0,0,0,1e+07,540,0,1,0,7.3
"4522",90,0,12,1,0,0,0,0,0,0,4.5e+07,4.05e+09,0,180,9e+07,0,"10",0,0,4.5e+07,4.5e+07,1080,0,1,0,5.4
"4523",90,1,29,0,0,0,1,0,0,0,2500000,2.25e+08,0,270,7500000,0,"8",0,0,0,2500000,2610,0,1,0,7.3
"4524",90,0,9,0,0,0,0,1,0,0,9e+07,8.1e+09,0,270,2.7e+08,0,"2",0,0,0,9e+07,810,0,1,0,6.6
"4525",90,1,10,0,0,0,0,0,0,0,0,0,0,180,0,0,"11",0,0,0,0,900,0,1,0,6
"4526",60,1,51,0,0,0,0,0,0,0,0,0,1,120,0,0,"5",0,0,0,0,3060,0,2,0,6.8
"4527",60,0,10,0,0,0,1,0,0,1,3e+07,1.8e+09,0,180,9e+07,0,"11",0,0,0,3e+07,600,0,1,0,6.9
"4528",60,1,41,0,0,0,1,0,0,0,1500000,9e+07,0,120,3e+06,0,"10",0,0,0,3e+06,2460,0,2,0,7.4
"4529",90,0,6,0,0,0,0,0,0,0,0,0,0,90,0,0,"12",0,0,0,0,540,0,1,0,6.9
"4530",60,1,15,0,0,0,1,0,0,0,5e+05,3e+07,0,120,1e+06,0,"1",0,0,0,5e+05,900,0,1,0,7.8
"4531",60,1,11,1,0,0,0,0,0,0,0,0,0,180,0,0,"2",0,1,0,0,660,0,1,0,7.6
"4532",90,0,15,0,0,0,0,0,0,0,0,0,0,180,0,0,"10",0,0,0,0,1350,0,1,0,5.5
"4533",90,0,13,0,0,1,0,0,0,0,0,0,1,270,0,0,"2",0,0,0,0,1170,0,1,0,6.9
"4534",120,1,40,0,0,0,1,0,0,0,5500000,6.6e+08,0,360,16500000,0,"12",0,0,0,5500000,4800,0,1,0,8.4
"4535",90,1,7,0,0,0,1,0,0,0,0,0,0,270,0,0,"1",1,0,0,0,630,0,1,0,6.8
"4536",90,1,17,0,0,0,1,0,0,0,5e+07,4.5e+09,0,270,1.5e+08,0,"10",0,0,0,1e+08,1530,0,2,0,5.9
"4537",90,1,24,0,0,0,0,0,0,0,1e+07,9e+08,0,180,2e+07,0,"10",0,0,0,1e+07,2160,1,1,0,8
"4538",90,1,15,0,0,0,0,0,1,0,0,0,1,180,0,0,"7",0,0,0,0,1350,0,1,0,7.5
"4539",90,1,11,0,0,0,0,0,1,0,0,0,0,270,0,0,"5",0,0,0,0,990,0,1,0,7.5
"4540",90,0,8,0,0,1,0,0,0,0,9e+06,8.1e+08,1,270,2.7e+07,0,"5",0,0,0,9e+06,720,0,1,0,6.2
"4541",90,1,10,0,0,0,0,0,1,0,0,0,0,270,0,0,"7",0,0,0,0,900,0,1,0,7.2
"4542",90,0,28,0,0,1,1,0,0,0,1700000,1.53e+08,0,270,5100000,0,"6",0,0,0,1700000,2520,0,1,0,5.9
"4543",90,0,13,0,0,0,1,0,0,0,3e+06,2.7e+08,1,270,9e+06,0,"4",0,0,0,3e+06,1170,0,1,0,6.8
"4544",120,1,21,1,0,0,0,0,0,0,6.8e+07,8.16e+09,0,360,2.04e+08,0,"5",0,0,6.8e+07,3.4e+08,2520,0,5,0,6.4
"4545",90,1,10,0,0,0,0,1,0,0,0,0,1,180,0,0,"5",0,0,0,0,900,0,1,0,6.8
"4546",120,1,15,0,0,0,0,0,0,0,0,0,1,240,0,0,"12",0,0,0,0,1800,0,1,0,7.3
"4547",90,1,17,0,0,0,1,0,0,0,0,0,0,270,0,0,"3",0,0,0,0,1530,0,2,0,7
"4548",60,0,13,0,0,0,1,1,0,1,3.5e+07,2.1e+09,1,180,1.05e+08,0,"11",0,0,0,3.5e+07,780,0,1,0,6.4
"4549",90,1,20,0,0,0,1,0,0,0,1.9e+07,1.71e+09,0,270,5.7e+07,0,"5",0,0,0,1.9e+07,1800,0,1,0,6
"4550",60,0,10,0,0,0,1,0,0,1,0,0,0,180,0,0,"12",0,0,0,0,600,0,1,0,7.2
"4551",90,1,14,0,0,0,0,0,0,0,2.1e+07,1.89e+09,0,180,4.2e+07,0,"2",0,0,0,4.2e+07,1260,0,2,0,6.1
"4552",90,0,22,1,0,0,0,0,0,0,1e+08,9e+09,0,270,3e+08,0,"6",0,0,1e+08,1e+08,1980,0,1,0,6.4
"4553",90,0,18,0,0,0,1,0,0,1,6e+07,5.4e+09,0,270,1.8e+08,0,"12",0,0,0,6e+07,1620,0,1,0,6.1
"4554",120,1,63,0,0,0,0,0,0,0,4e+07,4.8e+09,0,360,1.2e+08,0,"12",0,0,0,8e+07,7560,0,2,0,7.3
"4555",90,1,23,0,0,0,1,0,0,0,0,0,0,270,0,0,"8",0,0,0,0,2070,0,1,0,7.7
"4556",120,1,8,1,0,0,0,0,0,0,0,0,0,360,0,0,"9",0,0,0,0,960,0,2,0,6.7
"4557",60,0,13,0,0,0,0,0,0,0,0,0,0,60,0,0,"4",0,0,0,0,780,0,1,0,7.5
"4558",90,1,12,0,0,0,1,0,0,0,2e+07,1.8e+09,1,270,6e+07,0,"12",0,0,0,2e+07,1080,0,1,0,5.4
"4559",210,1,40,0,0,0,0,0,0,0,1.3e+07,2.73e+09,0,630,3.9e+07,0,"10",0,0,0,1.3e+07,8400,0,1,0,7.9
"4560",120,1,23,0,0,0,1,0,0,0,6e+07,7.2e+09,0,240,1.2e+08,0,"6",0,0,0,3e+08,2760,0,5,0,7.3
"4561",90,0,14,0,0,0,0,0,0,0,0,0,0,180,0,0,"6",0,0,0,0,1260,0,1,0,5.8
"4562",90,0,33,1,0,0,0,0,0,0,6400000,5.76e+08,0,180,12800000,0,"10",0,0,6400000,6400000,2970,0,1,0,8.1
"4563",90,0,11,0,0,1,0,0,0,0,9500000,8.55e+08,1,90,9500000,0,"10",0,0,0,9500000,990,0,1,0,6.2
"4564",90,0,12,0,0,1,0,0,0,0,1.6e+07,1.44e+09,1,180,3.2e+07,0,"10",0,0,0,1.6e+07,1080,0,1,0,5.9
"4565",90,0,8,0,0,1,0,0,0,0,0,0,0,270,0,0,"1",0,0,0,0,720,0,1,0,5.3
"4566",60,0,12,0,0,0,1,0,0,1,2.8e+07,1.68e+09,0,180,8.4e+07,0,"9",0,0,0,2.8e+07,720,0,1,0,7.3
"4567",90,0,62,0,0,0,1,0,1,0,225000,20250000,0,270,675000,0,"5",0,0,0,225000,5580,0,1,0,8.2
